song_names,artists,artists_id,albums,time_played,duration_ms,track_ids,albums_image,id,genres
Lo-fi For U,Tedua,1AgAVqo74e2q4FVvg0xpT7,Lo-fi For U,2023-01-09 10:00:02,203489,7GtexZT8gVCDExYIeUWnl9,https://i.scdn.co/image/ab67616d00001e02a6efe290e65b42b43e362224,11139388090,"['indie liguria', 'italian hip hop', 'rap genovese', 'trap italiana']"
LONELY,Geolier,27LlKWxS3KXW7RRAxN5S8s,IL CORAGGIO DEI BAMBINI,2023-01-09 10:03:30,208636,5IZizTD3g3isFOpIpDU8l0,https://i.scdn.co/image/ab67616d00001e02a43bc8d38cdecdb7a71b34a6,11139388090,"['italian hip hop', 'rap napoletano', 'trap italiana']"
IMPORTANTE,Marracash,5AZuEF0feCXMkUCwQiQlW7,"NOI, LORO, GLI ALTRI (Deluxe)",2023-01-09 10:06:52,201184,7tsTlt7Kwj2tFvpukBtZd4,https://i.scdn.co/image/ab67616d00001e02771abd32d4f4fea582171cbd,11139388090,"['italian hip hop', 'italian underground hip hop', 'rap napoletano']"
Lacrima (feat. Vegas Jones),Quentin40,63iLDTZb43E6k8Ign6voma,Lacrima (feat. Vegas Jones),2023-01-09 10:09:44,171731,0zocqG2uQugrTWzUBK1SCw,https://i.scdn.co/image/ab67616d00001e023ae195358d612a79a2b7177d,11139388090,"['italian hip hop', 'italian indie pop', 'trap italiana']"
Bandito,MamboLosco,4BFn4jmfqSNaHtPWHTcy41,Bandito,2023-01-09 10:12:23,159272,04emP3rMNw3yi1E7Q4ZoTI,https://i.scdn.co/image/ab67616d00001e0230869dbf82c16d2fb3c6176d,11139388090,['trap italiana']
"6 MESI (feat. Franco126, Guè, J Lord)",TY1,2DWRgncNMnTfwDiKSI0VoP,DJUNGLE UNCHAINED,2023-01-09 11:34:48,181829,6kBfE7hZna3oEpHpAIh1Li,https://i.scdn.co/image/ab67616d00001e020fa4468dffcd2a9080c9ccbe,11139388090,['italian hip hop']
Rick Owens (feat. Drast),Diss Gacha,4TKF8KSK6bgHgszFxu5xzu,Rick Owens (feat. Drast),2023-01-09 11:37:32,163738,4Znj6S7JGcu4QbCyrs1GBL,https://i.scdn.co/image/ab67616d00001e02fa8d5ec83593a23f770808d5,11139388090,"['drill italiana', 'italian hip hop']"
Cattive abitudini,Lovegang126,7Munu8K4WpaJxPfnwXh0re,Cattive abitudini,2023-01-09 11:40:34,182133,0CZ8D5rtIAAJCjaC0mjfWv,https://i.scdn.co/image/ab67616d00001e02d4adad8e38e4244412c0f9f2,11139388090,[]
Sono un Disastro,Mezzosangue,63isdzBiMOaYkMiX6XddfB,SETE,2023-01-09 11:43:43,188456,1KNQthJkG9zmVGwftZyXSV,https://i.scdn.co/image/ab67616d00001e0285874dd8344451c21a02771c,11139388090,"['italian hip hop', 'italian underground hip hop']"
Immagini.,En?gma,5pbBGJlVCUzwmdfd1Q1tEX,Immagini.,2023-01-09 11:47:05,201600,1PCYjTnXadj0Ex958GbanO,https://i.scdn.co/image/ab67616d00001e024e119f7bfdecc5b20a6dc65f,11139388090,['italian hip hop']
Barbecue & Bacon,Fady,1EeBagJ2amUXOSo5GQsfZN,Barbecue & Bacon,2023-01-09 11:50:52,226380,6uSsyN88JF9ZoN2AgRdwZw,https://i.scdn.co/image/ab67616d00001e025412c834e81b83d2cbbd5b4c,11139388090,[]
fuori grandina,j nova,3PGcpsKERtLQ8PxfrzmGFl,fuori grandina,2023-01-09 15:16:16,152000,5wMiOUaoMIRamLo6kdz9eA,https://i.scdn.co/image/ab67616d00001e027d36b5600e069b4d5bd22ddf,11139388090,[]
Lion King On Ice,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,Lewis Street,2023-01-10 10:25:14,210586,1ZvBVbsaNqHEP6ymXaPGlj,https://i.scdn.co/image/ab67616d00001e027a6aa18b884bea97981b7542,11139388090,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']"
Che benessere !? (con NASKA),Lo Stato Sociale,1MBjY2JFotAGoTYDfO80cM,Che benessere !? (con NASKA),2023-01-20 21:41:15,231532,29wow7ReefY8giiopcBNGc,https://i.scdn.co/image/ab67616d00001e0205c943e666b85cd4db766f15,11139388090,"['italian alternative', 'italian indie pop']"
Baianá,Barbatuques,5xnMjuPp1eDXa8du0SKIHD,O Seguinte é Esse,2023-02-15 10:25:42,279680,4bndkI1TTh7itdsyixtDoD,https://i.scdn.co/image/ab67616d00001e0278e439647958dfb30199c859,11139388090,"['brazilian percussion', 'musica para criancas', 'nova musica paulista']"
Intro,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,KOD,2023-03-04 16:40:04,107160,52Hq1nvCDDZ17dhgGWLnCI,https://i.scdn.co/image/ab67616d00001e02cf0f0affd0138a7442f13706,11139388090,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']"
hate will never win,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,? (Deluxe),2023-03-04 16:41:48,103986,3TzgIJC8U7o57nx8xnWvnt,https://i.scdn.co/image/ab67616d00001e02970ce512c6e443586d0be229,11139388090,"['emo rap', 'miami hip hop']"
24,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,Donda,2023-03-04 16:45:07,197898,68RhNM8ehkarnEKnCkqlsp,https://i.scdn.co/image/ab67616d00001e02cad190f1a73c024e5a40dddd,11139388090,"['chicago rap', 'rap']"
SadlyThatsJustTheWayThingsAre,BONES,5v2WhpA59TJSdPh7LCx1lN,Rotten,2023-03-04 16:47:03,116808,38gG7Am9T2d4x347h1tOfk,https://i.scdn.co/image/ab67616d00001e02f7d60ae94e7b907a8a9ca3f3,11139388090,"['dark trap', 'underground hip hop']"
East Atlanta Love Letter (feat. Future),6LACK,4IVAbR2w4JJNJDDRFP3E83,East Atlanta Love Letter,2023-03-04 16:51:10,246088,6rJmWa5DvQ3Nby3tdcX2L0,https://i.scdn.co/image/ab67616d00001e02e1530b42603367fdb2208d88,11139388090,"['atl hip hop', 'hip hop', 'melodic rap', 'pop', 'r&b', 'rap', 'trap']"
Forever,ilyTOMMY,4XWaILHqySwH1y6LhlYcsb,Forever,2023-03-04 16:53:02,108695,7uHRKSQ9WIlBBuBY7BHcbq,https://i.scdn.co/image/ab67616d00001e0249337be31c61ec60ec021fe7,11139388090,"['aesthetic rap', 'emo rap', 'sad lo-fi', 'sad rap', 'viral rap']"
Sad People,Kid Cudi,0fA0VVWsXO9YnASrzqfmYu,Man On The Moon III: The Chosen,2023-03-04 16:55:55,176026,4nuAslShoN77tq12fzwjUq,https://i.scdn.co/image/ab67616d00001e029bf7698a1737bc7c2e4a14f3,11139388090,"['hip hop', 'ohio hip hop', 'rap']"
B.Q.E,Kota the Friend,2AfU5LYBVCiCtuCCfM7uVX,EVERYTHING,2023-03-04 17:00:20,263710,4KvlilbyIkDukYgD70F1Ve,https://i.scdn.co/image/ab67616d00001e0227298ef27ce2c39f8177d1af,11139388090,"['hip hop', 'rap', 'underground hip hop']"
Ayala (Outro),XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,17,2023-03-04 17:01:59,99706,5xbrhx2tMMcN68IT3cJbhS,https://i.scdn.co/image/ab67616d00001e02203c89bd4391468eea4cc3f5,11139388090,"['emo rap', 'miami hip hop']"
Father Stretch My Hands Pt. 1,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,The Life Of Pablo,2023-03-04 17:07:02,135920,4KW1lqgSr8TKrvBII0Brf8,https://i.scdn.co/image/ab67616d00001e022a7db835b912dc5014bd37f4,11139388090,"['chicago rap', 'rap']"
Falling Down - Bonus Track,Lil Peep,2kCcBybjl3SAtIcwdWpUe3,"Come Over When You're Sober, Pt. 2",2023-03-04 17:10:18,196400,4jvjzW7Hm0yK4LvvE0Paz9,https://i.scdn.co/image/ab67616d00001e0255e36b0dc5b0ef008fc85319,11139388090,"['emo rap', 'lgbtq+ hip hop']"
Dead Inside (Interlude),XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,17,2023-03-04 17:11:47,86826,2vQwlW8H1jFveGNXwZfJCV,https://i.scdn.co/image/ab67616d00001e02203c89bd4391468eea4cc3f5,11139388090,"['emo rap', 'miami hip hop']"
Rambo,Bryson Tiller,2EMAnMvWE2eb56ToJVfCWs,T R A P S O U L,2023-03-04 17:15:30,223480,5RqsqQU0erB0OgLbwem6pU,https://i.scdn.co/image/ab67616d00001e02d5f3cea8affdca01a0dc754f,11139388090,"['kentucky hip hop', 'pop', 'r&b', 'rap', 'trap']"
Knock Tha Hustle - Remix,Cozz,5oFkj1qSlyBUmV5d6Edgtq,Cozz & Effect,2023-03-04 17:19:41,250186,3b5YHReWhnrlfHS7nk7YeQ,https://i.scdn.co/image/ab67616d00001e021bf793a4344366077d5933b8,11139388090,['underground hip hop']
She's Mine Pt. 1,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,4 Your Eyez Only,2023-03-04 17:23:11,209080,0HtOJj7Kl74s1Ngf3MWeif,https://i.scdn.co/image/ab67616d00001e02f4ca75192df162f78a24023e,11139388090,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']"
Martin & Gina,Polo G,6AgTAQt8XS6jRWi4sX7w49,THE GOAT,2023-03-04 17:25:24,132832,1VLtjHwRWOVJiE5Py7JxoQ,https://i.scdn.co/image/ab67616d00001e02339f780dfdbc38558ea0761d,11139388090,"['chicago rap', 'rap']"
Random,G-Eazy,02kJSzxNuaWGqwubyUba0Z,When It's Dark Out,2023-03-04 17:26:37,180333,422lAAWQO9TqL1LxIPdhOn,https://i.scdn.co/image/ab67616d00001e0298acfa8c055deedc25e6081d,11139388090,"['hip hop', 'indie pop rap', 'oakland hip hop', 'pop', 'pop rap', 'rap']"
Gli occhi,Frah Quintale,7BgEOZ9w3Y4IMShXTMu1nN,Regardez moi,2022-12-24 15:03:19,142350,7L7QYf7S6wg6pseN2C0d6K,https://i.scdn.co/image/ab67616d00001e02e7546ed84b9c6941fe0a1879,11133666221,"['italian hip hop', 'italian indie pop', 'milan indie']"
Vita paranoia,Gazzelle,7KFOc3T4Xo8DVZt4PWw2qN,Post Punk,2022-12-24 15:06:43,194933,4OnmVQMW9Eb9dpXjRLbjm0,https://i.scdn.co/image/ab67616d00001e02e0131837259737885cc87dfe,11133666221,"['italian indie pop', 'rome indie']"
Ventitre,M.E.R.L.O.T,061DeTQNd4aDwb6VqHq8O1,GOCCE,2022-12-24 15:09:05,141363,4LZZtJscdSJW79CLlVxCar,https://i.scdn.co/image/ab67616d00001e026fa08012bc980dc2ed6afe87,11133666221,['italian indie pop']
Le luci della città,Coez,5dXlc7MnpaTeUIsHLVe3n4,Faccio un casino,2022-12-24 15:12:02,177266,381VH1JFj9q08V1OMlPU5m,https://i.scdn.co/image/ab67616d00001e0287f01b35a5806d46277a4316,11133666221,"['italian indie pop', 'italian pop', 'rap napoletano', 'rome indie']"
Stupefacente,Frah Quintale,7BgEOZ9w3Y4IMShXTMu1nN,Lungolinea.,2022-12-24 15:15:10,187245,0Sl63NbdAPAmqk1lDqWHMY,https://i.scdn.co/image/ab67616d00001e02c34e3f972965731cabe219ea,11133666221,"['italian hip hop', 'italian indie pop', 'milan indie']"
Questo nostro grande amore,I Cani,1WQY0Xovzegy0pJiOuuyRP,Aurora,2022-12-24 15:18:21,190040,3USTT2XAeWrO2ytAqsc1pe,https://i.scdn.co/image/ab67616d00001e02566737e323a84c13b37c51b7,11133666221,"['italian alternative', 'italian indie pop', 'rome indie']"
Oh Darling How I Love You .,Kota the Friend,2AfU5LYBVCiCtuCCfM7uVX,Oh Darling How I Love You .,2022-12-25 09:55:24,254980,3KKVV8TfzPvV9TIJIpps1g,https://i.scdn.co/image/ab67616d00001e02026eb98f509cfbaff7b8d00b,11133666221,"['hip hop', 'rap', 'underground hip hop']"
Balena,Gazzelle,7KFOc3T4Xo8DVZt4PWw2qN,Superbattito,2022-12-25 10:01:24,209480,3wnNfDMJbGmgZeK5V2VuTM,https://i.scdn.co/image/1ea85a805a4ad6a33cbd3a5c5a798c77b10912eb,11133666221,"['italian indie pop', 'rome indie']"
Brividi,Mahmood,06nvjg4wBANK6DCHjqtPNd,Brividi,2022-12-28 09:42:57,199146,1ZMGp9MTXbtAPvcKa0U3zS,https://i.scdn.co/image/ab67616d00001e0240c172c54696d8e6028c019f,11133666221,['italian pop']
Shakerando,Rhove,44DWomjW1oDuxIoBIRpmQ4,Shakerando,2022-12-28 09:46:13,195555,4EC028SvtlC25iHQSG2OIa,https://i.scdn.co/image/ab67616d00001e02417f2528a3588af33775220f,11133666221,"['italian hip hop', 'trap italiana']"
LA CODA DEL DIAVOLO (con ELODIE),Rkomi,056KMTw6IztdQjBmFfVyO3,TAXI DRIVER,2022-12-28 09:49:23,188975,6oYcyS6salzWI1ysjEScFh,https://i.scdn.co/image/ab67616d00001e0201161c81847e31dd1817926a,11133666221,"['italian hip hop', 'italian pop']"
BABY GODDAMN,Tananai,35V1WomiedCJeGfupcPm7s,BABY GODDAMN,2022-12-28 09:51:53,149605,3yWHQ4n4ARLDfYTuT2NhnN,https://i.scdn.co/image/ab67616d00001e025a25f715856db0ed1e5593cd,11133666221,[]
Finché Non Mi Seppelliscono,BLANCO,1MRiIeZbc0cRuxOafDUCtH,Blu Celeste,2022-12-28 09:54:42,168000,16EJNayKtC09M0Fi7Py47s,https://i.scdn.co/image/ab67616d00001e025880f9b11a2e6289f9db78d5,11133666221,"['italian hip hop', 'italian pop']"
USCITO DI GALERA,Lazza,0jdNdfi4vAuVi7a6cPDFBM,SIRIO,2022-12-28 09:57:35,172654,01DXwNf1GzEJkYTbXgL0eb,https://i.scdn.co/image/ab67616d00001e02e1660f0eff9c7330b1d99084,11133666221,"['italian hip hop', 'rap genovese', 'trap italiana']"
s!r! (feat. Lazza & Sfera Ebbasta),thasup,19i93sA0D7yS9dYoVNBqAA,s!r! (feat. Lazza & Sfera Ebbasta),2022-12-28 10:01:34,237701,3gUzi41YOt3VExeyHSLsMj,https://i.scdn.co/image/ab67616d00001e025402672abf7a1b69e5d214a3,11133666221,"['italian hip hop', 'italian pop', 'trap italiana']"
Giovani Wannabe,Pinguini Tattici Nucleari,6RdcIWVKYYzNzjQRd3oyHS,Giovani Wannabe,2022-12-28 10:05:07,212966,7iLuBTHJSXM2HalKHFqEEy,https://i.scdn.co/image/ab67616d00001e02df3452686fc1a8bdb6ad5691,11133666221,"['bergamo indie', 'italian indie pop', 'italian pop', 'milan indie']"
Capri Sun,Capo Plaza,5SulO4l40qDuV9zUGLZx7n,Hustle Mixtape,2022-12-28 10:08:27,199680,1XpmMe95dk9jh3zuOMpeU2,https://i.scdn.co/image/ab67616d00001e02b67137ac4c300ce27f5f817d,11133666221,"['italian hip hop', 'trap italiana']"
5 Gocce (feat. Rkomi),Irama,5iot8OPcosJN9nCl7I5SdK,Il giorno in cui ho smesso di pensare,2022-12-28 10:11:07,160000,3z0GeNGWyVduziP1cQ0mFN,https://i.scdn.co/image/ab67616d00001e02d4f6240679b97315d6ecbaf5,11133666221,"['italian adult pop', 'italian pop']"
Dove Si Balla,Dargen D'Amico,7muPB2GhV0sEg2K1Fgj0Xm,Dove Si Balla,2022-12-28 10:14:26,198082,3FVa0R2evbgjVOd3bejudr,https://i.scdn.co/image/ab67616d00001e02bc7a69dc59ab4e53d2b8c511,11133666221,"['italian adult pop', 'italian hip hop', 'italian indie pop', 'italian pop', 'milan indie', 'r&b italiano']"
farfalle,sangiovanni,7dL0nOHwnSAsNAwpkPSGWP,farfalle,2022-12-28 10:17:10,164000,5HujDMiRNqZwEzVAh3oFD3,https://i.scdn.co/image/ab67616d00001e02760c37576f01b38fdd1ae7b5,11133666221,['italian pop']
LA DOLCE VITA,Fedez,3pgCLfNbw5ozIfoNsvDU7i,LA DOLCE VITA,2022-12-28 10:20:10,187862,0I0b7uTFfHhBz5bMkSDouF,https://i.scdn.co/image/ab67616d00001e02ab99384dcaaf4833408c1d8b,11133666221,['italian pop']
No Manners,Teyana Taylor,4ULO7IGI3M2bo0Ap7B9h8a,K.T.S.E.,2022-12-28 10:22:06,98661,4jHr4JxHaYgRIR0bXHJeAH,https://i.scdn.co/image/ab67616d00001e02abca6b34e370af95f3b926bd,11133666221,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']"
Gonna Love Me,Teyana Taylor,4ULO7IGI3M2bo0Ap7B9h8a,K.T.S.E.,2022-12-28 10:24:53,166997,3nXrCAE44KlevAkQB2XWcN,https://i.scdn.co/image/ab67616d00001e02abca6b34e370af95f3b926bd,11133666221,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']"
Issues/Hold On,Teyana Taylor,4ULO7IGI3M2bo0Ap7B9h8a,K.T.S.E.,2022-12-28 10:27:59,185979,0bxmVPKnEopTyuMMkaTvUb,https://i.scdn.co/image/ab67616d00001e02abca6b34e370af95f3b926bd,11133666221,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']"
Hurry,Teyana Taylor,4ULO7IGI3M2bo0Ap7B9h8a,K.T.S.E.,2022-12-28 10:30:53,174200,6NqbN00vLmWfrQSx2wjD4z,https://i.scdn.co/image/ab67616d00001e02abca6b34e370af95f3b926bd,11133666221,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']"
3Way,Teyana Taylor,4ULO7IGI3M2bo0Ap7B9h8a,K.T.S.E.,2022-12-28 10:34:17,203636,0qWsp7jWCCLJtHWGB6NGBB,https://i.scdn.co/image/ab67616d00001e02abca6b34e370af95f3b926bd,11133666221,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']"
Rose In Harlem,Teyana Taylor,4ULO7IGI3M2bo0Ap7B9h8a,K.T.S.E.,2022-12-28 10:38:00,222828,38HcgcQC4suvti0Sa0e5yc,https://i.scdn.co/image/ab67616d00001e02abca6b34e370af95f3b926bd,11133666221,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']"
Never Would Have Made It,Teyana Taylor,4ULO7IGI3M2bo0Ap7B9h8a,K.T.S.E.,2022-12-28 10:40:40,159924,6gDJbgtCENoIouUjInc0I3,https://i.scdn.co/image/ab67616d00001e02abca6b34e370af95f3b926bd,11133666221,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']"
WTP,Teyana Taylor,4ULO7IGI3M2bo0Ap7B9h8a,K.T.S.E.,2022-12-28 10:43:26,166849,3RykIiejIO6BEhxSSrXRhH,https://i.scdn.co/image/ab67616d00001e02abca6b34e370af95f3b926bd,11133666221,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']"
Pretty Dreamer,Jaz Karis,4rDcfb3TEWyx0BKdzKG24I,Pretty Dreamer / Petty Lover,2022-12-28 10:46:55,208143,4C0eo6MmnMaHn9NoIY62zf,https://i.scdn.co/image/ab67616d00001e02f9ae7e976ee025aa854f75e8,11133666221,"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul', 'uk contemporary r&b']"
Waze,Tierra Whack,4lPl9gqgox3JDiaJ1yklKh,Whack World,2022-12-28 10:47:56,60000,0vUuBXZGymDmcVFuf6SicJ,https://i.scdn.co/image/ab67616d00001e02fb22c7162d3867dc3c2af466,11133666221,"['alternative r&b', 'escape room', 'indie soul', 'rap', 'viral rap']"
Bluff,Kelela,1U0sIzpRtDkvu1hXXzxh60,Take Me Apart,2022-12-28 10:49:08,72043,3j7zwRLw8QEbYoOhSE0AOd,https://i.scdn.co/image/ab67616d00001e020e6b0fc686dda68c8ec9e436,11133666221,"['afrofuturism', 'alternative r&b', 'art pop', 'electropop', 'escape room', 'experimental r&b', 'indie r&b', 'indie soul', 'pop']"
No Mistakes,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,ye,2022-12-28 10:51:12,123040,35KV2Nuib6jPMVN00O8iba,https://i.scdn.co/image/ab67616d00001e020cd942c1a864afa4e92d04f2,11133666221,"['chicago rap', 'rap']"
Best Is Yet To Come - Bonus,Savannah Ré,3qfqqDpGv4XNfa3G0EfP9s,Opia,2022-12-28 10:53:33,141440,6eZTf0CCINNXzgFcYLSJPI,https://i.scdn.co/image/ab67616d00001e02d911f932f22f14b161e0d355,11133666221,"['alternative r&b', 'canadian contemporary r&b', 'chill r&b', 'indie r&b', 'pop r&b']"
OG Luv Kush pt.2,Kaiit,1lEiFY8tYuckyd67eGiaF1,OG Luv Kush pt.2,2022-12-28 10:56:13,159010,2FGz8KTEn9m8xu9LHF3JIB,https://i.scdn.co/image/ab67616d00001e020cb04dcc98c1e59fc94e7555,11133666221,"['alternative r&b', 'australian indigenous', 'australian r&b']"
Cable Guy,Tierra Whack,4lPl9gqgox3JDiaJ1yklKh,Whack World,2022-12-28 10:57:14,60000,3aLMgdQGyb5Dd7rMbKSynB,https://i.scdn.co/image/ab67616d00001e02fb22c7162d3867dc3c2af466,11133666221,"['alternative r&b', 'escape room', 'indie soul', 'rap', 'viral rap']"
Gonna Love Me,Teyana Taylor,4ULO7IGI3M2bo0Ap7B9h8a,K.T.S.E.,2022-12-28 11:00:22,166997,3nXrCAE44KlevAkQB2XWcN,https://i.scdn.co/image/ab67616d00001e02abca6b34e370af95f3b926bd,11133666221,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']"
Bare Wit Me,Teyana Taylor,4ULO7IGI3M2bo0Ap7B9h8a,The Album,2022-12-28 11:02:31,128652,5QvU2zJrEVw1gAVL4D4iLj,https://i.scdn.co/image/ab67616d00001e023c1d50d3467be460844da7c1,11133666221,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']"
Issues/Hold On,Teyana Taylor,4ULO7IGI3M2bo0Ap7B9h8a,K.T.S.E.,2022-12-28 11:05:38,185979,0bxmVPKnEopTyuMMkaTvUb,https://i.scdn.co/image/ab67616d00001e02abca6b34e370af95f3b926bd,11133666221,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']"
Rose In Harlem,Teyana Taylor,4ULO7IGI3M2bo0Ap7B9h8a,K.T.S.E.,2022-12-28 11:09:21,222828,38HcgcQC4suvti0Sa0e5yc,https://i.scdn.co/image/ab67616d00001e02abca6b34e370af95f3b926bd,11133666221,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']"
Morning,Teyana Taylor,4ULO7IGI3M2bo0Ap7B9h8a,Morning,2022-12-28 11:13:36,253946,2E6S3NgbSG9NYwbdi6rWYB,https://i.scdn.co/image/ab67616d00001e023aeb9883ac587bf6e2d384c6,11133666221,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']"
How You Want It? (feat. King Combs),Teyana Taylor,4ULO7IGI3M2bo0Ap7B9h8a,The Album,2022-12-28 11:26:10,221713,1UgcHFkETFCydO4u8JXQMj,https://i.scdn.co/image/ab67616d00001e023c1d50d3467be460844da7c1,11133666221,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']"
Clinton Hill,Kota the Friend,2AfU5LYBVCiCtuCCfM7uVX,"Lyrics to GO, Vol. 2",2023-01-01 10:28:21,88504,0WpaajH1lCsf4dQOkHvUY2,https://i.scdn.co/image/ab67616d00001e0252c106a8e6a49d7702a6f21f,11133666221,"['hip hop', 'rap', 'underground hip hop']"
The Great Escape,Patrick Watson,7bPs6jf983f0bjRAt1yxDM,Close to Paradise,2023-01-04 20:24:52,187373,1GIPP103zfsythULEpsmdw,https://i.scdn.co/image/ab67616d00001e02c2acd85cc44d4accefdf5ae3,11133666221,"['indie folk', 'indie quebecois']"
Bremban Valley,Bepi & The Prismas,2L1cXJKD1jcDLsnbdcNiuY,Sp8 (Spòt),2023-01-09 21:32:13,147120,7MGgKSkN1ycw3of9gYm8Ni,https://i.scdn.co/image/ab67616d00001e0290c2c172a55f8d7055e0cb9e,11133666221,['musica lombarda']
golden hour,JVKE,164Uj4eKjl6zTBKfJLFKKK,this is what ____ feels like (Vol. 1-4),2023-01-21 08:02:41,209259,5odlY52u43F5BjByhxg7wg,https://i.scdn.co/image/ab67616d00001e02c2504e80ba2f258697ab2954,11133666221,['modern indie pop']
Marry You,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,Wedding Songs,2023-02-02 20:09:21,230120,3WGH5P3BzYDxJBRSQDmK8J,https://i.scdn.co/image/ab67616d00001e02298c7a198102a7b9a70f3157,11133666221,"['dance pop', 'pop']"
Duemilaminuti,Mara Sattei,0zoMmzmyi8N8LwzhyXPvtk,Duemilaminuti,2023-02-10 07:02:38,224993,59nchDV5vZqIP0m1DgpSuS,https://i.scdn.co/image/ab67616d00001e026316eaa898bf1f15b066af43,11133666221,"['italian hip hop', 'italian pop']"
SUPEREROI,Mr.Rain,59MLbXG0jLVwJup3KAd6m1,SUPEREROI,2023-02-10 07:03:54,195000,42koUxIEdY4kVqcLRjp6uE,https://i.scdn.co/image/ab67616d00001e02d36c484b2b97643ee3b77c7f,11133666221,['italian pop']
Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,Lift Me Up (From Black Panther: Wakanda Forever - Music From and Inspired By),2023-02-25 12:15:22,196519,35ovElsgyAtQwYPYnZJECg,https://i.scdn.co/image/ab67616d00001e02a790c56cff6e3463bf9935cb,11133666221,"['barbadian pop', 'pop', 'urban contemporary']"
Gli occhi,Frah Quintale,7BgEOZ9w3Y4IMShXTMu1nN,Regardez moi,2022-12-24 15:03:19,142350,7L7QYf7S6wg6pseN2C0d6K,https://i.scdn.co/image/ab67616d00001e02e7546ed84b9c6941fe0a1879,11133666221,"['italian hip hop', 'italian indie pop', 'milan indie']"
Vita paranoia,Gazzelle,7KFOc3T4Xo8DVZt4PWw2qN,Post Punk,2022-12-24 15:06:43,194933,4OnmVQMW9Eb9dpXjRLbjm0,https://i.scdn.co/image/ab67616d00001e02e0131837259737885cc87dfe,11133666221,"['italian indie pop', 'rome indie']"
Ventitre,M.E.R.L.O.T,061DeTQNd4aDwb6VqHq8O1,GOCCE,2022-12-24 15:09:05,141363,4LZZtJscdSJW79CLlVxCar,https://i.scdn.co/image/ab67616d00001e026fa08012bc980dc2ed6afe87,11133666221,['italian indie pop']
Le luci della città,Coez,5dXlc7MnpaTeUIsHLVe3n4,Faccio un casino,2022-12-24 15:12:02,177266,381VH1JFj9q08V1OMlPU5m,https://i.scdn.co/image/ab67616d00001e0287f01b35a5806d46277a4316,11133666221,"['italian indie pop', 'italian pop', 'rap napoletano', 'rome indie']"
Stupefacente,Frah Quintale,7BgEOZ9w3Y4IMShXTMu1nN,Lungolinea.,2022-12-24 15:15:10,187245,0Sl63NbdAPAmqk1lDqWHMY,https://i.scdn.co/image/ab67616d00001e02c34e3f972965731cabe219ea,11133666221,"['italian hip hop', 'italian indie pop', 'milan indie']"
Questo nostro grande amore,I Cani,1WQY0Xovzegy0pJiOuuyRP,Aurora,2022-12-24 15:18:21,190040,3USTT2XAeWrO2ytAqsc1pe,https://i.scdn.co/image/ab67616d00001e02566737e323a84c13b37c51b7,11133666221,"['italian alternative', 'italian indie pop', 'rome indie']"
